district_clean,Abo,Abong Mbang,Ako,Akonolinga,Akwaya,Ambam,Awae,Ayos,Bafang,Bafia,Bafut,Baham,Bakassi,Bali,Bamenda,Bamenda 3,Bamendjou,Bandja,Bandjoun,Bangangte,Bangem,Bangourain,Bangue,Bankim,Banyo,Batcham,Batibo,Batouri,Belabo,Belel,Benakuma,Bertoua,Betare Oya,Bibemi,Biyem Assi,Bogo,Boko,Bonassama,Bourha,Buea,Cite Des Palmiers,Cite Verte,Dang,Deido,Dibombari,Djohong,Djoum,Djoungolo,Doume,Dschang,Ebebda,Ebolowa,Edea,Efoulan,Ekondo Titi,Elig Mfomo,Eseka,Esse,Evodoula,Eyumodjock,Figuil,Fontem,Fotokol,Foumban,Foumbot,Fundong,Galim,Garoua 1,Garoua 2,Garoua Boulai,Gaschiga,Gazawa,Golombe,Goulfey,Guere,Guider,Guidiguis,Hina,Japoma,Kaele,Kar Hay,Kekem,Kette,Kolofata,Konye,Kouoptamo,Kousseri,Koza,Kribi,Kumba-North,Kumba-South,Kumbo East,Kumbo West,Kye ossi,Lagdo,Limbe,Logbaba,Lolodorf,Lomie,Loum,Mada,Maga,Makary,Malantouen,Mamfe,Manjo,Manoka,Maroua 1,Maroua 2,Maroua 3,Massangam,Mayo Oulo,Mbalmayo,Mbandjock,Mbang,Mbanga,Mbankomo,Mbengwi,Mbonge,Mbouda,Meiganga,Melong,Meri,Messamena,Meyomessala,Mfou,Mifi,Mindif,Mogode,Mokolo,Moloundou,Monatele,Mora,Moulvoudaye,Moutourwa,Mozogo,Mundemba,Muyuka,Mvangan,Mvog-Ada,Nanga Eboko,Ndelele,Ndikinimeki,Ndom,Ndop,Ndu,New Bell,Ngambe,Ngaoundal,Ngaoundere Rural,Ngaoundere Urbain,Ngog Mapubi,Ngong,Ngoumou,Nguelemendouka,Nguti,Niete,Njikwa,Njombe Penja,Nkambe,Nkolbisson,Nkolndongo,Nkondjock,Nkongsamba,Ntui,Nwa,Nylon,Obala,Odza,Okola,Oku,Olamze,Penka Michel,Pette,Pitoa,Poli,Pouma,Rey Bouba,Roua,Sa'a,Sangmelima,Santa,Santchou,Soa,Tchollire,Tibati,Tignere,Tiko,Tokombere,Tombel,Touboro,Tubah,Vele,Wabane,Wum,Yabassi,Yagoua,Yokadouma,Yoko,Zoetele
Abo,0.0,429.43411964423547,300.0590733601076,281.6036523696376,213.58210607278446,245.15784295590126,241.175348588492,310.3063256412542,101.06242470321071,160.37957790390823,205.61912458184528,124.3701965382138,124.37199120124974,174.8655095205386,187.2337009327943,190.53374788139874,133.26594268419313,116.88872770920479,138.00210041654339,123.37316453927703,83.41851178964986,203.85437319479053,20.889656263213013,284.7439443683939,352.26285113914963,147.2927916180821,170.13474303094384,503.18861740158155,413.97684238412205,551.7696156302611,243.14650534173856,455.5976323848494,488.0637717983802,724.1301124780656,199.60594906061246,897.4189077008624,38.64588402609063,26.035584616195678,781.2192024716176,59.42870576166817,28.516385942611233,199.2229358213124,497.65983233923373,31.6785859075033,21.225234175128826,614.3445053837694,408.62131292982883,201.977079015626,401.1974822774569,129.2248779602646,175.9788825465379,221.0471201407822,71.19794621580242,201.37488272006928,90.15919777066777,175.1204552005291,137.41061989419111,234.57340203887378,164.14569938458897,164.36677676684783,780.3979140973358,130.8925124991366,1032.6432955312355,200.5182497506158,156.55805201283505,224.30227722250396,173.34719281809268,683.2408498381765,689.5584758656244,537.5179755308009,705.6796217988832,827.2103975041209,744.7022385662552,1050.581575579928,888.9376500355669,782.1713986936937,841.9926321215478,813.2875312280937,38.49026647164422,825.4107243339141,857.8094369272059,97.93099713531264,533.689909985538,894.6018770813033,78.22257061755657,174.70331548686596,997.7001282410397,860.4452522340064,134.74765949658857,65.90079351821727,41.27500693900984,232.955625402869,239.95607340109424,288.34716974710193,653.8068258563196,73.04563955478947,33.21444060591912,157.39553509048045,493.116530146377,43.12060329301166,1073.6219022228483,934.9501066264716,1047.5327928187746,231.5401668057933,167.5035930805124,60.60186612850248,47.657991676016266,850.2127177065128,880.2656066931304,870.6534257508004,169.07253572938382,759.6234926863629,221.72334286835212,262.6781614548654,486.3121446740658,24.42239652366162,188.41518866868478,188.33702412120854,68.75653591145586,157.93572987916517,525.9886753249989,79.10413804535486,861.3506426903546,369.2007074989732,322.527698641721,232.02683178299873,153.1621253392376,851.0755024352284,817.1040354281886,841.0316692681631,669.1741955789867,164.81432850516472,943.7455796090403,876.2148513961237,818.9139234717147,870.2894379119157,119.04784565010377,45.6724417110501,294.9634328257538,205.92895448372096,323.58771329654866,564.6586864170894,115.32253747077644,125.46052874102692,196.5689119788273,261.68342858181643,35.33671417634415,97.29217822570801,442.0397868043037,569.307907467043,539.0387606635549,141.57895894699686,647.0789997797873,198.94897600369146,357.06718919737466,116.3256173044286,198.0176544565066,199.637639111806,26.524543977276704,273.0424536286323,195.54201316173356,206.76926565726347,82.27302291099772,64.04477628936351,204.59611891145093,275.93142853899684,34.59145003568611,199.35216383209058,205.96655117470232,178.63087374069133,235.79094413964415,270.78644660357025,135.06983772676463,908.9111394344802,712.9085525216724,559.2095810099348,100.91694816106718,703.906071721162,852.4371544901246,192.5272642987859,302.397281464704,171.77609185835593,110.74853191448328,209.91598925086257,662.9969023659764,392.48612523205685,460.5586689323724,46.1127212621275,875.8543296264847,57.118149491267104,675.1190924236339,198.05571728804262,908.2950857944237,149.40824438680184,259.8560457586574,42.471877595276645,886.7311928112864,606.2308623869521,293.9141831890785,265.2705071422575
Abong Mbang,429.43411964423547,0.0,475.25229377236286,150.94279226743967,524.6960228283414,327.5331780713303,188.54142800784584,122.46985414842618,403.32852330250233,291.41600377110797,472.0459209617259,396.14971139025556,552.6571350761778,460.43878695608413,456.9304120069372,449.6445679646596,404.9785895609234,407.67243737360394,387.4449926961532,363.4217915786481,451.2380399574016,397.0724658853522,422.37922985856613,368.07080616106384,383.00748595595087,426.89153487839627,478.8660648976491,110.12199497332773,178.18448474451688,364.68267557288965,513.6805981602956,114.29039248490507,195.26686896946717,625.5941099823115,232.59080200604444,793.2388979946413,424.3451462194594,433.8463655613205,724.5256384388574,483.4068853556631,419.15874581145533,231.59122775239163,382.59601780936447,430.24889972406635,438.71502294832885,353.2429114663676,149.70362434882318,228.31583637498113,60.477023124792865,433.7661960195137,258.60513386589605,282.53505983369,389.8507882361492,232.63946422425028,516.4485261263343,254.7603508392275,314.54684707187334,196.03230296777954,265.3347930434401,543.1710799240458,684.6766648893259,454.5364495996316,974.7552403765525,373.10078388444725,372.37825149173057,457.5604414657069,414.91767032628456,621.5540295331215,624.3573063178017,237.5308586594434,653.0189260782516,745.4923283571104,663.0785124346215,970.7886839221404,727.7232809911351,702.4022406858996,716.3427002031059,743.6546135266971,416.94291955495316,718.9951404702332,717.6276226225431,419.322342857651,166.46343178204083,827.6672056292578,479.22491851854204,393.63105662187525,899.412360850864,796.2095653394158,390.4963392296894,484.8562390471239,467.020324757549,408.6605295077861,428.56969659866564,303.94297969037905,563.219457763371,494.6431504455195,424.6481636124445,329.5800110636835,105.27658309890532,428.851919177521,1017.426818328037,820.0019491428844,981.1628243569405,361.1204082036664,510.0150803757593,438.1719252501314,440.11584909453006,760.4401823559871,791.2484572130585,767.6923157721978,341.267758932141,696.743951205965,235.64059117500054,176.68025901390493,68.08413412845216,453.22565245446816,246.22355482868338,478.5945295215869,498.16823638149236,425.7815728151023,299.52902465832653,421.0815743471503,779.213930929152,72.04876091148328,140.8636296930786,203.0770665864418,399.57707317560465,748.4313617927166,761.1184829835614,777.2059980868645,258.428504958336,265.677421008659,854.5962234527012,757.2751581957951,728.209344116516,809.8012107332587,530.2664529419716,474.55511281844537,238.07366642090574,224.74823179237407,157.48897328600333,146.0934043502484,335.27830860689244,306.19426090508205,423.68348172675746,423.2245792116793,428.82864647304996,332.3413016859777,299.0295608321997,430.83695999935094,397.82850932405864,290.405982010607,589.6326877624632,245.43633635913656,99.45072094236318,489.07894974120927,393.427508463065,496.3094331542874,439.20007225220945,461.50160184038396,235.86347939721145,224.60554040350328,381.75361275125147,426.07036972388175,256.50725958642835,409.77735229243547,425.1939624308934,231.0195750613018,226.77752430105866,251.43199562865252,441.092685727062,335.4495114550767,416.09676163513205,813.9947658354347,637.4402888835132,510.7053780755577,334.4492431250635,571.7089944972955,782.856070077406,241.527446564685,197.26510641750363,443.28222026971525,437.1773680521004,219.5994418237517,507.5084632407682,338.1511794205414,432.25636841703465,463.558359562945,798.0531483997389,453.0844878111329,459.507633100999,445.30922764570283,780.2273003434545,452.2747401135653,499.2911386729749,389.44098539642295,745.1504285728936,178.6054784879678,261.8513655175638,193.07983191953102
Ako,300.0590733601076,475.25229377236286,0.0,390.09629861122824,140.0719856217642,491.6392383001943,354.28979240186544,370.29666229079004,201.65457848028194,244.72233904154822,103.18557072436029,180.93579512170072,328.76212545676833,131.0631970565529,116.52347200031589,111.01939360522393,169.48413772874287,184.87374570664812,171.5500816655751,200.87781659801152,223.96312056901337,109.42891678000267,317.98710908263274,108.86131183490487,131.81429232372759,152.76631140751098,146.2991436698523,484.9316165530045,343.90493765173443,364.35377447805723,95.95615758264468,425.02156115259396,403.65548805883975,453.26853645093576,349.05045491454507,616.6413204902493,336.43087472686443,326.0663633815063,493.0939559484746,339.2963740899465,324.15915363555695,342.68167094257586,286.0874111938611,331.1646962852697,320.7092852097345,454.82574965193743,545.5475467706189,340.67375634174715,419.0113769053897,171.42644879092782,286.66720827474376,442.1007293036604,351.18045648050827,355.8150771243341,304.38880006083497,308.66961268035027,364.73331320934665,330.5972182673016,310.86148950847735,223.55743388952143,503.754900210596,175.39692277740625,737.6213779601507,127.98227428554932,163.1777803144229,77.20967573532292,128.69328863500536,403.1889084858403,410.09692110208545,433.4592020005626,420.9855950313756,543.3864889407541,466.04765800675443,759.0207086519889,629.0166660752858,500.32839820410595,571.4828940184292,526.891152777748,333.2548880592804,549.2781049232686,591.6613521394028,202.18697885175143,481.80036016201365,604.3677488266073,252.61515283133,135.21545749809624,711.5495754709607,570.7720678678147,416.1954736665415,279.55421167059103,292.33444332611396,81.74803342258075,65.52820011913482,519.9156516754927,388.0300109415777,351.27001574183896,331.22098041247284,404.47001717746303,575.3954927508482,257.3339942659096,777.7701801859978,655.7085596189653,753.6124243853097,121.33510600211848,176.643363091355,242.08146885883028,347.71127968245486,567.5090435181954,595.9550396739676,590.8170639267286,177.4197818178055,474.2846666639316,402.6733795272587,320.9016176276259,498.21109063343243,299.9542193960036,352.3833096793671,126.04707576323986,318.4334991735099,142.18356887772316,375.7104420613753,220.9589822161066,576.022658902155,454.29843800775683,453.0137082473113,372.2174706599918,152.18697544804346,572.1874575271358,527.2172454889699,551.9949090010334,730.759216862211,300.0281410610184,657.0474212865042,601.202569481118,538.1656025970161,579.4599477755737,271.47418038866215,318.7291178717622,490.9786986362565,344.7901907391579,317.80438682311075,554.9786696797983,239.94176732248707,283.0108337686011,104.93176034980625,55.82687646234262,334.43195926330367,292.07242646636865,281.6234073477141,345.7683052865849,327.2130858017756,327.4851455552305,369.2315736253354,376.263100887911,375.8023337913545,215.74120344493352,476.38372536035763,126.90900175938502,277.6095161377339,27.107435615164214,344.08420148299894,348.6853896234864,231.7269859647257,236.17077712682874,248.29058394393763,65.47516788650941,332.742693549091,314.5878406390005,353.71446311074567,329.48724529801035,65.00900997800015,518.6232558221217,165.55474906815576,624.9985895525183,434.8126395387298,290.92956943462264,327.2000622216215,449.5502295433098,564.3112853559854,295.20510735312274,472.5629701709172,129.29304735280675,190.80598365822723,335.93409997752536,426.7137083910713,204.30496213623434,210.55188865107576,338.91867121851703,588.8113695774224,253.3568461107816,470.6077337319728,102.46721954070183,634.5969684529322,154.99694017097622,63.80717046355904,281.55769312465526,619.1659789686247,637.7600717250336,214.72661232281578,422.31301912210864
Akonolinga,281.6036523696376,150.94279226743967,390.09629861122824,0.0,405.8633357323324,201.4672782197143,42.95133264159785,56.699793753053,270.70780974178064,162.88191981724094,359.46766895025786,268.9606760692071,405.7840527166831,341.42016463594985,341.48440196633135,335.9349037588922,279.88680854725146,278.5933174127256,263.7938352390508,234.70066862922096,313.55499223585605,292.43199452036544,273.06439130042304,295.588820785296,335.28137763465537,304.2186071114665,356.40684015395044,242.71755057383038,217.7662885149776,411.47587062257907,404.56086555839585,212.04014844357414,275.59403542486274,653.5971832842165,82.40296915623122,829.7602364646889,274.04898562737014,284.1680875216007,740.8470126266106,333.7768882754464,269.42576740994366,82.38137847066578,398.3133655663641,280.25492896527254,289.42701118242223,433.8767861374899,156.06905704433615,79.77714239272991,139.95231445903357,306.3904184523245,121.96870845203654,146.6480502710051,238.9541068497485,81.87652896997284,370.3532862079977,111.09367051931483,163.8520008851952,61.639853330957614,119.66399540499859,409.2364543109732,714.215494484025,325.87960188651135,998.7753991358554,268.9165309267534,253.99051397585765,352.1884463712469,299.87952407510755,635.0541013440259,639.3610709624951,327.55331748339677,664.6743962451243,772.0118657533269,686.2835454480977,1002.7029695934045,783.9758243038021,726.5643600117013,758.553815349917,765.5597350741554,266.71978290091124,753.9385905467009,765.4655092762711,285.907583728341,287.7230555467685,851.3121280942951,337.81206794938953,280.2644104121733,936.5378287227243,817.8888884553462,242.38457971127738,340.2593430269313,320.5925054717617,312.24720685766727,331.90580038238187,194.8527524333447,584.6853768263784,344.6316813936948,274.59272557518085,182.19263507072313,214.4386050327274,285.9088959900523,1041.7107646212899,861.3237224334127,1008.4025927167736,268.76892407691986,382.48091850145215,297.5074048755146,289.54898619222325,790.5081835535836,822.0206429724765,802.9701051476483,225.97766905646154,714.2671244414594,90.9668775889215,73.48117747712779,214.096693207521,305.7856975476875,95.44241508136321,360.63105602418636,350.25985619326406,305.85205868776023,358.0394438243286,284.00818125261475,807.0288677016289,87.67724533998624,63.07153155533679,52.15646108844314,279.83575613526006,782.9613011665718,778.542686422221,798.1100428502265,389.64880958216213,122.82816104236784,887.2255382703414,798.2724996890746,757.5079419399001,830.5177384652001,388.44993453407693,326.03892583012833,135.33004153347295,75.70128495316665,127.6137237811186,294.04983280999915,199.43056001620016,162.8397698213245,314.4551152183738,334.38078063198765,278.6632259973584,185.8451305415416,314.77927115774514,462.21403444641146,427.1256396216342,140.6847461882792,599.6789758578814,95.4346270522893,112.10511782178415,353.5730231947004,254.19816434877765,378.61453268684335,293.7972835001639,370.211958721394,86.15771861650325,74.88303597277522,243.9127124203291,286.32235911955894,142.99580583002358,327.850400830928,275.07062979374456,90.43511561612584,76.31584445186694,103.10831385980653,341.4238343000812,217.58522876182928,291.05713183804573,847.6514862740828,657.0708405707625,511.626147311187,184.26120129825938,610.3079323959507,806.0944377770323,106.51212614327025,99.2883729053534,325.357444793062,305.6126624611202,73.55969416040483,551.9479913521009,318.5093945041707,416.8588105162196,313.61488803489607,824.8429374519311,310.964295207916,526.5899877982642,334.14808251177277,825.3769586916292,327.9919793634381,397.4246729221427,243.32128907451386,794.3980694040198,325.0063249387836,205.60567627979336,60.77595588080101
Akwaya,213.58210607278446,524.6960228283414,140.0719856217642,405.8633357323324,0.0,446.7205592583091,363.88896217918364,405.6346533647671,144.4306402537997,242.99746136871573,57.223197560778665,138.64292789530728,200.47171051635067,64.73966022728986,68.19834705160876,76.36349556357585,126.7141919121183,131.5871935627981,142.12576648347562,172.60520079852148,130.57774038361705,133.62462253530856,234.34007595214734,206.88945399926658,257.5165911288218,101.82393172665121,50.98179677729162,560.7995965567372,431.4976793729757,492.7187027184193,45.474951903846424,502.58831907712636,500.4613315635951,592.3772751669227,341.22581753762813,752.6605403966082,252.1408052182057,237.8660565794998,626.6364675304254,233.3315519596012,241.81586693776347,336.693382510248,418.3474066061671,244.47739702650958,230.47006404870632,577.9462087758138,558.5116344300392,336.5854652142937,476.61015604256727,103.83909709484271,285.0941292919067,408.92817072656595,280.3125880700223,346.6162800227554,184.16221246249808,301.2460785562274,322.3220690824789,344.6542098728335,297.673304984168,86.84441179008563,641.5381070520885,89.45766172994308,863.8603857861972,155.66247879364028,153.28792479474552,83.64948361495101,109.8211290895606,540.7143851898111,547.7331237687516,538.5654233509288,556.7893590479869,678.6500493068027,603.5304794428549,888.5731364556436,768.7833986791293,636.616476062493,710.2066783598729,661.0959240564686,251.82419446323436,686.9640482225141,730.934820100722,133.6436918597995,570.2868409035802,735.7777274483602,143.55157321781442,131.20592734050197,844.8383213632088,702.788385189232,346.7182017908124,169.10340716553944,189.80947611868115,136.5485505613131,122.79284271511146,484.4322482995253,527.8800496077083,242.50844582403184,246.73236779477472,355.37798977828976,613.9738194959215,173.07332310402296,902.7325777622729,792.064221364597,881.0104454104807,178.41154830023032,48.99478377071945,154.25947114419193,257.7970015069595,703.077913926273,730.7036535890069,727.2730507811443,183.77062799147552,609.375142768175,386.2870689506208,350.8125569122287,562.7789281121713,203.3725814323777,338.2963065444015,46.1098091578043,205.67921840943546,100.2238349890239,493.71856296219215,146.3292196731244,710.4252764619282,485.6265936062189,464.0026429446781,371.6411297537632,126.51221911910176,709.0262317837137,659.4098952415619,684.5513414600093,782.615414441052,289.88773072673354,790.3129056670148,738.9339494226599,674.599051459081,710.6081441465374,143.504756492037,214.5302386726072,473.07775909167174,341.24238310679397,375.9940754992591,630.3574370849996,212.44727687221823,257.3328563468827,104.80205686864912,144.28244513918096,248.36380483223843,251.1343843713444,398.385901123927,481.9127737155029,460.6109897863656,299.2061409468871,507.5581671400007,358.9441751164798,429.5678627428969,101.12839156274607,410.1732223456849,28.492640641355496,187.20516365915114,122.35896869510339,335.9518986765805,344.2894814374785,178.58345337587727,155.82405544410705,269.5847353052784,167.26032830854749,248.06133005743322,316.9803041099331,347.3258035388825,317.92994228840524,108.03534043488749,473.66184496600783,115.82648643344098,759.7651614708813,572.634511186267,430.9011793064164,280.0209282844117,589.614688916865,697.3301969339335,299.5565457557465,466.3107292321508,81.57267191867403,113.1389679638599,336.97935916871603,565.5533940450549,325.19232458974614,348.891408699725,239.97320166292732,722.2769374422674,157.00051804427014,604.8483854922143,82.95819445807865,772.4999840612705,79.81794599612458,76.83385734708132,214.5532232445609,758.1891917773927,699.5802758208175,289.8127520116864,418.81339820963944
Ambam,245.15784295590126,327.5331780713303,491.6392383001943,201.4672782197143,446.7205592583091,0.0,195.8806494281106,257.90568226936904,305.5909969821928,253.20113087750804,421.216550915314,319.30913254005844,349.2003881954243,393.20560308106644,400.85848661360046,399.9243415353361,332.27309929257973,321.1544394202995,324.2682107872915,292.4898543267193,319.6706581628256,382.2103230662574,225.58791318011467,427.25655753648164,484.5127450226041,355.99045335659736,397.36271370360447,433.33590915741956,417.50324572775156,606.417369224659,465.63639488438344,411.06682334704965,477.0562250587031,835.5676355834632,166.11975636529976,1013.2228036750925,212.77691274522147,228.8148358203292,914.5016491805479,266.14452105411976,218.1727875909405,173.16045837517788,582.4276786317524,221.83547602213412,237.08118103917437,634.8113508869628,227.43389683247287,177.38033688901714,336.3145711198318,346.01344835585184,219.09163310841,58.890093645862585,174.0829935844276,159.47327902147023,324.72207094730317,196.17049127134763,127.6469816590487,215.00286743278943,189.07936018140217,409.2437758767941,895.8189082503512,357.435288348108,1173.1855644954594,365.1231466564784,328.8439342280176,428.60726488991463,369.1165932874278,809.5047974417785,814.5798159715438,528.950265028154,837.2348216896581,951.0123769153358,865.0464482293825,1181.7577890481984,976.532845314052,905.0596209980372,945.6312068060502,942.0567374662509,209.21150994527264,937.6388271612914,954.9041572176188,313.8522003064518,483.6943259040985,1027.4242081272068,323.15149521748947,357.60831935418247,1119.1096800117393,993.3560500687138,120.20433247296344,309.4483977934203,283.406687535298,410.64228714261077,426.1636790606645,47.65296248648032,764.9148585422822,269.6930750595915,217.08724809959804,91.34803108740483,339.12247991077226,277.6538851006857,1215.8089050509834,1046.7900469928745,1184.6666968044644,382.258973815643,405.8040061842407,296.1552965804359,217.9905081151801,971.1493088654458,1002.5837621922509,986.1490927912764,315.8566908090095,889.2001128723823,117.35145269123876,251.7119488925493,395.605942113708,265.3208287084564,154.87529854355074,411.01988788157695,295.78417238297646,363.44232427112007,556.8191483084253,300.4022601392782,986.1932440834958,255.71627283336176,186.68057073998085,166.29361132040083,344.44664966315423,966.0361444993557,952.1299076477031,973.4466620768483,502.8277203416745,200.6698081855694,1067.9473028220075,984.300322924424,938.2533608708363,1005.201988115702,362.07111007449976,271.69234161576867,94.90559912201998,175.62195312213555,321.97713381634827,472.3988847252869,251.9403332093886,208.90441646760559,391.40914165924113,439.43989668842886,218.1103107794382,201.4227525392866,503.4042762204953,650.5208851033792,615.7527779937501,165.17754812405548,773.0922939166728,132.7787230328906,313.4997003363739,358.31363507922975,79.77446486316843,426.39716328696085,270.1346525316166,466.01365012865483,169.0482582975387,171.80610945891624,270.9277168365267,291.95780469121564,270.68710675005076,443.03500331164247,216.356451136129,203.9009313111321,165.36434846550173,175.48149712062187,429.28263977062204,27.22266231893226,340.5280976258678,1029.4113600956923,834.496382137884,682.7107957403894,168.31239305719214,798.0741542799741,982.6723043970446,219.42913325546155,131.64982673153446,382.867564836062,333.8113343519299,188.55962717834916,743.1197258387318,489.7609515737748,582.7003998088096,246.56375525585472,1003.1666398095484,299.57518497949576,724.7484058020166,403.4417376702157,1013.00533759049,370.38783529379714,472.5643752640638,232.6314439309559,984.1172608842833,472.106062325161,369.72812849438395,142.04509223410167
Awae,241.175348588492,188.54142800784584,354.28979240186544,42.95133264159785,363.88896217918364,195.8806494281106,0.0,75.38531039837177,227.8160722773476,120.99015776124186,318.545787157849,226.47981345450722,364.9335841355603,299.63794562951176,300.2133047308025,294.9679740325918,237.5959537407448,235.90925077894977,221.76331861370113,192.19229095234445,270.68610598115333,253.5725259036912,233.8423429414466,264.6061368799978,309.94574042793437,262.1190704414238,314.1554609798752,271.83899337634034,224.27139131608595,410.5411066702909,363.95842693324937,234.09716114672435,289.08491059391434,643.5366749365983,46.02754751041684,820.7615806963289,236.20702354153826,245.36170923908085,726.8377024143751,294.89404745914817,230.69804329977873,43.606137811840924,388.89478063213386,241.8867741407174,250.17505763763714,442.296643760991,195.65732023326385,39.95737802040968,167.6637801413488,263.783980490898,79.25451309756471,137.42347540162265,203.26477997240215,48.30797266557576,329.1382422756669,68.43474536130964,132.20669017618215,24.566506332734406,77.68888166902434,366.28818428110867,704.0514687574946,283.1369144288887,985.4730933324691,230.50348270597078,212.8620044682439,312.5677953078875,258.9385524289142,621.1754784372944,625.8498514145695,341.5498766822462,650.0155764293086,760.580278416749,674.5920149600422,991.5647052846898,780.9815647655331,714.8092359472942,751.6408595450508,752.8998699058839,228.75080719705437,744.9903396123658,760.1280366636997,242.97738892285813,312.05034764047406,838.6007729407231,295.3489245818383,239.79263979862742,927.1496806515994,804.8315050182966,215.25706355987876,298.49670719807415,279.4665656675283,274.92146900168154,294.2591745654488,199.60223545285623,573.546287100455,306.2428713637666,236.3262541633067,157.69181367082757,257.2167017789367,243.65395730632383,1028.3161297923868,853.5104885175053,995.9456075472007,233.2282471963809,339.7375894029275,254.88896585953884,252.28949605385068,779.9402125663588,811.4519081732784,793.7843980989109,185.80523295157963,700.7854295557418,78.54665378466458,56.082726689415225,248.22339254735246,265.1463008571612,61.15721840356784,318.9126718465167,309.93132318628665,264.10990055091474,361.99983627993345,241.09171371527685,795.7285539288079,129.58959276399756,101.00880675816818,29.59585360663415,238.2750888622935,773.6948500222171,764.5725485480136,784.9620693610494,432.1161750192496,80.08482448821714,876.8128315636056,790.742239423118,746.9498808683245,817.1229498050296,346.10519163694136,286.1141223689013,149.06181269723243,36.79088233055129,126.71348085655966,327.8393977951834,156.49697655596572,120.36881794205046,274.4336810646953,298.4638709477239,240.57486759125248,144.518552547671,308.2132438204539,455.7471362987186,420.82404204179574,102.1888970361059,585.2319882449718,70.34737664273477,130.73539179012846,310.6394482604671,236.52910884428397,336.8651931169894,252.23376144529112,333.2810698642823,48.30758575290225,37.50411922464246,200.9983914322757,243.5857055269979,106.00824209592041,293.6998378584779,236.91489204064996,47.544180554392135,41.41003684003602,62.89838525178214,303.02912059602517,216.15685181109976,248.72880167625783,837.7411124757698,644.6570007638727,495.8385392038616,146.42524478257286,603.6874961818753,793.5362619038784,64.35149860226655,121.23200111195106,283.8018990658619,262.73164957495516,31.379079741148107,547.7240782575053,301.62776719780607,398.34571809040943,275.14626681504996,813.1501461407541,268.5861594401655,529.355338162018,293.61973335453945,818.8714398753586,285.62586923084444,358.1205610244542,201.95191614911346,789.2756494679093,365.11793318359213,183.75549147365373,72.2871691245137
Ayos,310.3063256412542,122.46985414842618,370.29666229079004,56.699793753053,405.6346533647671,257.90568226936904,75.38531039837177,0.0,280.9781877266487,169.0619500049231,354.7796689984863,274.4502774546415,432.2860452759165,340.99968672956396,338.58042172155865,331.82389457503587,283.7109107843792,285.72225349882,266.3790493921721,241.35789065100354,328.7873569821397,282.10982802262595,304.99918563111504,268.46905033839903,299.1070963167295,306.28039099816135,358.56514659696376,196.75407409449247,161.27141258536943,356.1137056600313,397.98055945108575,159.3679211766333,219.39059350014486,601.6984890473099,121.34726489015668,777.0498010514938,308.8938947718698,316.9682432969943,691.274273396486,366.12167430346085,302.4973704313448,118.33478186645375,346.8501095745468,314.0150703381781,321.17311767849776,377.191016181882,182.05997761100906,114.24578803180611,92.66152605386672,312.1847372746099,136.7276127424278,202.23045137506134,277.6001598734609,123.61135402587061,395.734740266046,135.2910913900716,207.59148245637942,75.78521961691598,146.76988050079308,420.88416719044335,662.2735589577934,332.7994223490356,948.3953888989081,257.99838850305855,252.47696899485717,342.93671235779846,296.38342287577575,585.6158751343921,589.6562940761347,271.54549613731194,615.7221237169736,720.7213134899024,635.2896809577632,950.9978839449159,728.8186833653918,675.5395028524235,704.9159230616203,715.0423139187257,301.3625526229079,701.2867820439335,711.157008765837,296.93990752949634,236.9003466597748,800.7087399436903,357.10452006255684,275.44265989276755,883.9319128384234,767.5526046965997,290.23838986595115,363.5660872353897,346.6712340486009,297.3740889050118,317.42004850100903,251.18124385921627,533.5719126795709,378.0179464597963,308.59603677599625,231.73247314312385,209.1195915609366,307.2003128117022,991.3530820686526,808.0030932889158,957.4782556209803,250.96206351412516,388.64387213207056,316.00722948144346,325.3994699337027,738.688761322193,770.1636513530942,750.3842462300099,221.8924737283896,664.3812733898371,144.860358231815,54.97299175871564,176.0129316547603,333.6337133770569,136.54181457294612,359.57545279604994,378.75029128905646,305.87302783664916,301.64654536845035,298.6263869056318,755.6133505738499,84.00607123408533,103.09342462436646,99.43311574662322,279.5377551499525,730.4402207420015,728.8781886689418,747.8612693761926,377.5524759647692,145.51391667829756,835.2121214303195,744.876653427497,705.7263543257227,780.3863732896548,408.1385646319536,355.83271282731965,190.15808027753974,111.67948985479407,75.87562529854806,254.76277574786744,212.85772511161966,185.53287002881507,307.24215969318374,315.7574693689068,312.9999851162132,213.04713040584684,262.22820681087796,408.89285546309384,373.84110278696664,175.6697020967206,550.7445902877092,143.68546752242955,56.74060901119156,366.6421496111649,307.6750255537879,377.46875243324797,318.4242620035064,353.2807885681981,123.2732518901948,112.78476805022773,259.379077357841,303.8037235291312,136.0814032230836,305.69257692655367,309.2942867722392,110.96704099197578,116.77527875194991,135.85002240200762,328.7323255116515,274.28468574967474,294.89537410797936,795.4023999779726,606.592182997747,464.0377175516622,219.81521539208262,556.7293346788462,755.4525802828398,119.63177892139309,151.7334993309183,324.0631968823358,314.9878898846361,103.44368076388245,497.4573885949719,273.4089205986074,372.20492681580635,346.9768146996826,773.6398165021538,331.1559831214359,470.23633964333527,328.35083290577626,771.4991506675673,331.4076778179243,386.4956338604765,269.3403473832317,739.9818221908002,301.0446670387371,168.82309380645458,117.40728033165115
